file_name,caption
000000369437.jpg,A group of boats dry-docked on a rocky beach.
000000338911.jpg,A stop sign on a hill in San Francisco
000000402097.jpg,Boats are parked along a pier of a lake surrounded by mountains.
000000054736.jpg,Train crossing a bridge with hills and grass in the background
000000133994.jpg,"The view on a train platform near a white,yellow and black train."
000000252956.jpg,A stop signs sits against a blue cloudy sky.
000000215304.jpg,a train on a train track with a sky background
000000061409.jpg,an ice cream truck on a city street next to a building
000000007455.jpg,Boats docked at a marina by a city.
000000560389.jpg,Parking kiosk and bus stop next to cars on a city street
000000288825.jpg,Several boats at the sandy shore line. 
000000511587.jpg,A train is traveling past a grassy area with a foot path.
000000221916.jpg,multiple trains on train tracks with a sky background
000000464468.jpg,there is a house that is all the way on top of a hill
000000235132.jpg,An old boat is parked on a gravel beach.
000000482834.jpg,A stop sign is displayed on a sand road.
000000547387.jpg,A broken down rusty truck stuck in the forest.
000000322562.jpg,A boat that is in a lake by some houses.
000000140758.jpg,A parking meter sitting in the snow next to a street.
000000317765.jpg,A jeep on the beach with a trailer hauling kayaks.
000000205270.jpg,A dump truck is next to a city dumpster.
000000183938.jpg,A fleet of small ships sailing on top of a beach.
000000403332.jpg,An old train is passing by a grassy field.
000000466093.jpg,A boat that is in the sand by the ocean.
000000412661.jpg,A train driving past a lush tree filled forest.
000000234942.jpg,A red stop sign next to a street across from a forest.
000000530786.jpg,A boat floating on a lake next to a shore filled with buildings.
000000183012.jpg,A view from below a stop sign intersection.
000000122950.jpg,Multiple sized boats sailing in the ocean. 
000000306552.jpg,A small sailing boat sits on the sand of a beach.
000000550624.jpg,A train drives under a sky walk for pedestrians. 
000000241974.jpg,Stop sign on city street with stickers all over.
000000407992.jpg,A solar powered electronic parking meter in a city
000000410152.jpg,a blue subway train in the middle of a city
000000256159.jpg,A field of dead grass next to a street and a blue train.
000000011673.jpg,A view of some buildings and some clouds.
000000249049.jpg,The train rides on the track past the station during snowy weather.
000000276545.jpg,"A view of a stop sign, and a single light in the distance"
000000140898.jpg,A view of a car mirror and a street.
000000484341.jpg,A brown bull laying in the grass next to a road.
000000492705.jpg,A red stop sign during a snowy weather situation
000000270163.jpg,some boats on the water and the sun and some clouds
000000140312.jpg,THERE IS AN IMAGE OF A TRAIN OR TRUCK IN THE CITY
000000514801.jpg,A TRUCK IS ON THE CITY STREET 
000000411541.jpg,Boats are moored near a city that borders a large body of water. 
000000027942.jpg,A CITY BUS IS ON THE STREET IN THE CITY
000000398917.jpg,A bull lays in the grass of the mountains
000000176087.jpg,a truck parked on dirt ground with a sky background
000000369438.jpg,The stop sign has large mountains behind it.
000000191873.jpg,A commercial van with is parked on a city street.
000000392404.jpg,A stop sign sitting next to a street near a forest.
000000204700.jpg,A commuter train at the platform in a city
000000518511.jpg,A fire engine moves across the city street.
000000383972.jpg,A lake surrounded by a group of houses.
000000316466.jpg,A long train driving past a tall mountain.
000000529193.jpg,A train on traveling on tracks between trees and hills.
000000315605.jpg,A stop sign stands at a snowy intersection. 
000000508913.jpg,A Lucey Transport LTD truck on a city street.
000000466579.jpg,A desert plain with bison grazing and mountains in the background.
000000199028.jpg,The stop sign on the corner of Freeze Rd. and Misty Ln.
000000041742.jpg,A business truck with metal staging in the back on a city street.
000000279837.jpg,White crane walking on a grassy roadway boulevard.
000000480666.jpg,A wind sailor boat sailing on the ocean.
000000290259.jpg,A semi truck drives down a city street.
000000347351.jpg,A white bull grazing the grass next to a body of water.
000000335299.jpg,Bulls in grassy land gathering by a pond.
000000383752.jpg,A photo of a ferry on the water with mountains in the background.
000000202605.jpg,A steam engine train traveling through a forest.
000000213448.jpg,A train rolls through a scenic grassy landscape.
000000023301.jpg,A group of boats floating on top of a lake.
000000117743.jpg,A stop sign containing various stickers with a sky in the background.
000000317208.jpg,a truck parked on a beach near water
000000364806.jpg,A boat and a air-boat floating in a lake. 
000000285649.jpg,a semi truck driving on a road with a sky background
000000059622.jpg,A train comes towards a street crossing on a cloudy day.
000000209813.jpg,A white and blue boat stuck in sand on a beach.
000000051990.jpg,a train on a train track on a city street
000000455010.jpg,An all-way stop sign at the corner if Wonder View Drive.
000000567065.jpg,An old military heavy duty truck parked in a grassy field.
000000372201.jpg,A train sitting in a train station under a sky light.
000000247465.jpg,A parking meter is on the curb of a hilly street.
000000284342.jpg,A tram car sitting at a mountain station.
000000184477.jpg,A yellow truck is driving down a city street.
000000060319.jpg,a pair of rusty boats resting on the top of a lake.
000000011336.jpg,A large brown bison standing in a field next to a mountain.
000000540404.jpg,A holiday parade winds through the town at night.
000000206196.jpg,A view of the Tarmac of an airport with a jet and multiple service vehicles.
000000290952.jpg,A train drives by a mountainous landscape and a field.
000000450318.jpg,A stop sign is getting covered with snow and ice.
000000447684.jpg,Closeup of a brown bull in a grassy field.
000000268577.jpg,The roads are plowed on the city street where parking places are readily available.
000000315734.jpg,a close up of a truck on a grass ground
000000056857.jpg,The skylight is open to the cloudy sky.
000000456224.jpg,An up-close view of a steer's head with tags in it's ears.
000000411509.jpg,a brown and white bull some grass and hills and a rock
000000297009.jpg,A row of tables sitting next to beached boats.
000000008829.jpg,A tiny kitten walks in the grass around somebody's foot.
000000344870.jpg,A train in a tunnel through the mountain.
000000525398.jpg,A train traveling through a forest filled with trees.
000000061535.jpg,Oxen laying down in the sun in the city. 
000000387545.jpg,a garbage truck on a city street near the curb
000000316140.jpg,It is trash removal day in the city. 
000000301875.jpg,Lighted street signage with added text on a cloudy day.
000000240911.jpg,A train going down a track with mountain in background.
000000293966.jpg,A tuck parked in the grass next to a larger truck .
000000417610.jpg,A full view of a small boat next to the lake. 
000000489524.jpg,A group of blue boats are in the grass near a hut.
000000407423.jpg,A bull with horns standing in a mountain valley.
000000362263.jpg,a whit sand green train passing bridge over water.
000000028317.jpg,A black car driving in snow next to a stop sign.
000000491274.jpg,A stop sign in front of a parking lot in a mountainous area has been vandalized.
000000381811.jpg,a dual parking meter on a city street
000000119798.jpg,a close up of a truck parked on a grassy field
000000147839.jpg,a truck wit ha car on the back on a city street
000000342583.jpg,a truck on a city street with buildings in the background
000000546074.jpg,A red dump truck riding down the street next to a lake.
000000237262.jpg,"A camouflaged ranger vehicle in an arid, hilly area"
000000409820.jpg,A long red train on a snowy day
000000231488.jpg,a  truck sitting in a field of grass bordered by tall trees.
000000106397.jpg,"The car has a ticket on the windshield, and the meter is expired."
000000217496.jpg,"A boat sails by away, by the city."
000000111369.jpg,A vehicle parked next to a parking meter buried in snow near buildings.
000000274360.jpg,A snow covered stop sign and street sign in front of a building.
000000038381.jpg,A large goat laying on top of a sandy beach.
000000294499.jpg,A white truck driving down a city road.
000000318708.jpg,BROWN BULL WITH LARGE HORNS LAYING ON A BEACH
